name	lon	lat	ele	lon_DEM	lat_DEM	ele_DEM	diff	mark
IT_VDA_AO_PRE_SAINT_DIDIER-PLAN_PRAZ_1500	6.95213	45.7547	2177	6.95222222222222	45.7544444444444	2120.296875	56.703125	ok
IT_VDA_AO_RHEMES_NOTRE_DAME-CHANAVEY_1520	7.12338	45.5788	1690	7.12333333333333	45.5788888888889	1689.21875	0.78125	ok
IT_VDA_AO_RHEMES_SAINT_GEORGES-FELEUMAZ_1530	7.12436	45.6078	2362	7.12333333333333	45.6077777777778	2352.359375	9.640625	ok
IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-CREVACOL_1590	7.15589	45.8291	2018	7.15666666666667	45.83	2053.453125	-35.453125	ok
IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-GRAN_SAN_BERNARDO_1600	7.15363	45.8695	2360	7.15444444444444	45.87	2391.75	-31.75	ok
IT_VDA_AO_VALGRISENCHE-MENTHIEU_1620	7.0525	45.6137	1859	7.05222222222222	45.6144444444444	1873.109375	-14.109375	ok
IT_VDA_AO_VALPELLINE-CHOSOZ_1630	7.33963	45.8269	1029	7.33888888888889	45.8277777777778	1046.8125	-17.8125	ok
IT_VDA_AO_VALSAVARENCHE-ORVIEILLE_1670	7.19196	45.5799	2170	7.19222222222222	45.5788888888889	2168.265625	1.734375	ok
IT_VDA_AO_VALTOURNENCHE-LAGO_GOILLET_1700	7.66271	45.9313	2541	7.66333333333333	45.9322222222222	2511.125	29.875	ok
IT_VDA_AO_VALTOURNENCHE-GRANDES_MURAILLES_1710	7.60298	45.9295	2566	7.60333333333333	45.93	2540.015625	25.984375	ok
IT_VDA_AO_AYAS-ALPE_AVENTINE_1730	7.71959	45.8742	2045	7.71888888888889	45.8744444444444	2083.6875	-38.6875	ok
IT_VDA_AO_SAINT_PIERRE-LAGO_DELLE_RANE_2530	7.19172	45.7636	2370	7.19222222222222	45.7633333333333	2395.171875	-25.171875	ok
IT_VDA_AO_GRESSONEY_SAINT_JEAN-LAGO_DI_SEEBNA_2560	7.90497	45.741	2270	7.90555555555556	45.7411111111111	2265.171875	4.828125	ok
IT_VDA_AO_GRESSONEY_SAINT_JEAN-BIELTSCHOCKE_3040	7.83305	45.7674	1370	7.83222222222222	45.7677777777778	1375.453125	-5.453125	ok
IT_VDA_AO_CHAMPORCHER-PETIT_MONT_BLANC_3050	7.60947	45.6247	1640	7.61	45.6255555555556	1652.1875	-12.1875	ok
IT_VDA_AO_RHEMES_NOTRE_DAME-CHAUDANNE_3060	7.11374	45.5604	1794	7.11444444444444	45.5611111111111	1784.15625	9.84375	ok
IT_VDA_AO_VALSAVARENCHE-PONT_3070	7.20093	45.5268	1951	7.20111111111111	45.5277777777778	1965.609375	-14.609375	ok
IT_VDA_AO_NUS-SAINT_BARTHELEMY_OSSERVATORIO_3080	7.47806	45.79	1675	7.47888888888889	45.79	1667.734375	7.265625	ok
IT_VDA_AO_COURMAYEUR-DOLONNE_3110	6.96642	45.7945	1200	6.96555555555556	45.7944444444444	1193.3125	6.6875	ok
IT_VDA_AO_VALTOURNENCHE-BREUIL_CERVINIA_3590	7.62623	45.9314	1998	7.62555555555556	45.9322222222222	1992.6875	5.3125	ok
IT_VDA_AO_SAINT_CHRISTOPHE-AEROPORTO_4090	7.36344	45.7393	545	7.36333333333333	45.7388888888889	546.015625	-1.015625	ok
IT_VEN_BL_MONTI_ALTI_DI_ORNELLA_382	11.886278	46.47569	2227	11.8855555555556	46.4766666666667	2218.984375	8.015625	ok
